Date,HDFCBANK,HINDUNILVR,RELIANCE,SUNPHARMA,TATAMOTORS,TCS,FUTCOM-OIL
2005-04-13,48.35649871826172,89.4538803100586,65.73210144042969,37.41425704956055,67.75463104248047,125.24618530273438,2218.0
2005-04-14,48.35649871826172,89.4538803100586,65.73210144042969,37.41425704956055,67.75463104248047,125.24618530273438,2251.0
2005-04-15,46.38416290283203,87.66413116455078,63.82842254638672,37.35761260986328,65.48709869384766,117.86507415771484,2215.0
2005-04-18,44.8166389465332,86.2389907836914,62.47895431518555,37.38594436645508,67.18773651123047,117.83470153808594,2259.0
2005-04-19,45.75974655151367,84.1178207397461,61.93072509765625,37.48305892944336,66.3094711303711,108.00872039794922,2336.0
2005-04-20,46.57365036010742,86.96815490722656,63.86453628540039,38.08597946166992,69.08802032470703,99.7429428100586,2348.0
2005-04-21,47.0042839050293,86.96815490722656,65.412841796875,39.34041976928711,70.1818618774414,102.0842056274414,2347.0
2005-04-22,46.52628707885742,87.63101196289062,65.96707153320312,40.06880187988281,69.7986068725586,104.26097106933594,2402.0
2005-04-25,46.509063720703125,88.658447265625,65.87068176269531,39.68436813354492,70.94834899902344,103.38526153564453,2390.0
2005-04-26,46.392784118652344,91.30989837646484,65.92489624023438,39.40920639038086,69.37544250488281,101.57486724853516,2360.0
2005-04-27,46.289432525634766,95.02196502685547,64.94292449951172,39.02882766723633,69.16786193847656,99.6947250366211,2306.0
2005-04-28,46.49614334106445,95.78424072265625,65.52728271484375,41.65099334716797,68.32152557373047,99.61788177490234,2241.0
2005-04-29,46.07841491699219,91.1773452758789,63.62357711791992,40.40870666503906,66.03003692626953,101.074462890625,2213.0
2005-05-02,46.487518310546875,88.3270263671875,64.3223876953125,40.153770446777344,66.8683853149414,100.87785339355469,2208.0
2005-05-03,46.53489303588867,87.79673767089844,65.17787170410156,40.54627227783203,67.75463104248047,99.06385803222656,2170.0
2005-05-04,46.43585205078125,89.8184585571289,65.22608947753906,39.86647033691406,66.78852844238281,100.1594467163086,2182.0
2005-05-05,47.07319259643555,89.4538803100586,65.20197296142578,40.01213455200195,67.11589813232422,101.58917999267578,2177.0
2005-05-06,46.590877532958984,88.89047241210938,66.15985107421875,39.95144271850586,67.92230987548828,104.3271484375,2224.0
2005-05-09,46.53058624267578,87.63101196289062,66.67796325683594,40.930702209472656,69.7986068725586,105.02054595947266,2224.0
2005-05-10,46.57365036010742,87.96246337890625,65.57550048828125,40.65958023071289,68.36943054199219,102.98676300048828,2266.0
2005-05-11,46.07841491699219,87.26643371582031,65.3646240234375,40.072837829589844,68.55305480957031,102.68292236328125,2204.0
2005-05-12,45.59178924560547,86.53729248046875,66.54425811767578,40.83762741088867,69.20777130126953,102.47380828857422,2121.0
2005-05-13,45.90616226196289,87.2332992553711,66.19863891601562,41.14921188354492,69.0640640258789,102.6382064819336,2116.0
2005-05-16,46.474605560302734,87.9292984008789,66.69242095947266,41.20586395263672,71.65097045898438,103.14759063720703,2176.0
2005-05-17,46.23344802856445,87.29956817626953,64.92711639404297,41.262516021728516,71.3236083984375,102.8133316040039,2192.0
2005-05-18,46.07410430908203,86.50413513183594,65.377685546875,41.52149963378906,69.7507095336914,102.11101531982422,2176.0
